1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,,26%,19%,7%,7%,32%,1%,8%,21.05,18.02,26.67,6.19,4.32,5.65,13.33,,,,,,,
DEVELOPMENT,DATA AS OF,HUD AMP#,TDS#,CONSOLIDATED TDS#,DEVELOPMENT EDP#,OPERATING EDP#,HUD #,PROGRAM,METHOD,TYPE,NUMBER OF SECTION 8 TRANSITION APARTMENTS,NUMBER OF CURRENT APARTMENTS,TOTAL NUMBER OF APARTMENTS,NUMBER OF RENTAL ROOMS,AVG NO R/R PER APARTMENT,POPULATION SECTION 8 TRANSITION,POPULATION PUBLIC HOUSING,TOTAL POPULATION,TOTAL # OF FIXED INCOME HOUSEHOLD,PERCENT FIXED INCOME HOUSEHOLDS,NUMBER OF RESIDENTIAL BLDGS,NUMBER OF NON-RESIDENTIAL BLDGS,NUMBER OF STAIRHALLS,NUMBER OF STORIES,TOTAL AREA SQ FT,ACRES,NET DEV AREA SQ FT,EXCLUDING PARK ACRES,BLDG COVERAGE SQ FT,CUBAGE CU FT,BLDG COVERAGE %,DENSITY,DEVELOPMENT COST,PER RENTAL ROOM,AVG MONTHLY GROSS RENT,LOCATION STREET A,LOCATION STREET B,LOCATION STREET C,LOCATION STREET D,BOROUGH,COMMUNITY DISTIRCT,US CONGRESSIONAL DISTRICT,NY STATE SENATE DISTRICT,NY STATE ASSEMBLY DISTRICT,NY CITY COUNCIL DISTRICT,COMPLETION DATE,FEDERALIZED DEVELOPMENT,SENIOR DEVELOPMENT,ELECTRICITY PAID BY RESIDENTS,PRIVATE MANAGEMENT,Total,Trash (tons/day),MGP (tons/day),Cardboard (tons/day),Paper (tons/day),Organics (tons/day),E-Waste (tons/day),Textiles (tons/day),Trash (CY/day),MGP (CY/day),Cardboard (CY/day),Paper  (CY/day),Organics (CY/day),E-Waste (CY/day),Textiles (CY/day),Trash (Gallons),MGP (Gallons),Cardboard (Gallons),Paper(Gallons),Organics (Gallons),E-Waste (Gallons),Textiles (Gallons)
STEBBINS AVENUE-HEWITT PLACE,1/1/19,NY005013420,353,342,770,753,NY005280,FEDERAL,TURNKEY,NEW CONST,,119,120,535.5,4.5,,274,274,37,0.311,2,0,14,3,123156,2.83,123156,2.83,42267,1098942,0.3432,97,8851338,16391,648,HEWITT PL,WESTCHESTER AVE,REV JAMES A POLITE AVE,DAWSON ST,BRONX,2,15,32,85,17,4/17/87,,,YES,,0.2975,0.07735,0.0146965,0.001028755,7.20129E-05,2.30441E-05,2.30441E-07,1.84353E-08,1.6282175,0.26483093,0.027436896,0.00044576,9.95506E-05,1.30199E-06,2.45742E-07,328.8576013,53.48896226,5.541539602,0.090031838,0.020106626,0.000262969,4.96336E-05
STERLING PLACE REHABS (SAINT JOHNS-STERLING),1/1/19,NY005013510,366,351,801,765,NY005250,FEDERAL,TURNKEY,REHAB,,83,83,440.5,5.31,,275,275,12,0.146,5,0,5,4,49149,1.13,49149,1.13,28039,1312849,0.5705,243,9091865,20640,709,SAINT JOHNS PL & PARK PL,STERLING PL,BUFFALO AVE & UTICA AVE,RALPH AVE,BROOKLYN,8,9,"20, 25",55,"36, 41",5/11/91,,,YES,,0.2075,0.05395,0.0102505,0.000717535,5.02275E-05,1.60728E-05,1.60728E-07,1.28582E-08,1.1356475,0.18471401,0.019136658,0.000310908,6.94344E-05,9.08112E-07,1.714E-07,229.3712682,37.30742746,3.865107454,0.062795315,0.014023949,0.000183415,3.46184E-05
STERLING PLACE REHABS (STERLING-BUFFALO),1/1/19,NY005013510,368,351,837,765,NY005305,FEDERAL,TURNKEY,REHAB,,125,125,593.5,4.75,,329,329,25,0.202,7,0,7,4,48928,1.12,48928,1.12,36119,1656285,0.7382,294,12235716,20616,614,SAINT JOHNS PL & PARK PL,STERLING PL,BUFFALO AVE & UTICA AVE,RALPH AVE,BROOKLYN,8,9,"20, 25",55,"36, 41",5/11/91,,,YES,,0.3125,0.08125,0.0154375,0.001080625,7.56438E-05,0.000024206,2.4206E-07,1.93648E-08,1.7103125,0.27818375,0.028820269,0.000468235,0.00010457,1.36764E-06,2.58133E-07,345.4386569,56.18588472,5.820944961,0.094571258,0.021120405,0.000276228,5.21361E-05
STRAUS,1/1/19,NY005011530,153,153,263,263,NY005063,FEDERAL,CONVENTIONAL,NEW CONST,,267,267,1162.5,4.35,,550,550,127,0.481,2,0,2,19-20,46018,1.06,46018,1.06,12476,2133126,0.2711,519,5442401,4674,564,THIRD AVE,E 28TH ST,SECOND AVE,E 27TH ST,MANHATTAN,6,12,28,74,2,1/31/65,,,,,0.6675,0.17355,0.0329745,0.002308215,0.000161575,5.1704E-05,5.1704E-07,4.13632E-08,3.6532275,0.59420049,0.061560094,0.00100015,0.000223361,2.92128E-06,5.51372E-07,737.8569711,120.0130498,12.43353844,0.202004207,0.045113185,0.000590022,0.000111363
STUYVESANT GARDENS I,1/1/19,NY005012210,221,221,337,337,NY005133,FEDERAL,TURNKEY,NEW CONST,,329,331,1614.5,4.91,,828,828,96,0.293,5,0,25,4,202058,4.64,202058,4.64,92431,3341149,0.4574,178,10070462,6212,626,QUINCY ST,MALCOLM X BLVD,MONROE ST,LEWIS AVE,BROOKLYN,3,8,25,56,36,8/31/72,,,,,0.8225,0.21385,0.0406315,0.002844205,0.000199094,6.37102E-05,6.37102E-07,5.09682E-08,4.5015425,0.73217963,0.075854947,0.001232394,0.000275228,3.59963E-06,6.79405E-07,909.1945449,147.8812486,15.32072714,0.248911551,0.055588906,0.000727031,0.000137222
STUYVESANT GARDENS II,1/1/19,NY005012210,333,221,755,755,NY005269,FEDERAL,TURNKEY,NEW CONST (ELD),,150,150,525,3.5,,166,166,135,0.912,1,0,1,7,70050,1.61,70050,1.61,16458,1044874,0.2349,103,9991893,19032,396,QUINCY ST,MALCOLM X BLVD,MONROE ST,STUYVESANT AVE,BROOKLYN,3,8,25,56,36,2/28/86,,EXCLUSIVELY,YES,,0.375,0.0975,0.018525,0.00129675,9.07725E-05,2.90472E-05,2.90472E-07,2.32378E-08,2.052375,0.3338205,0.034584323,0.000561882,0.000125484,1.64117E-06,3.09759E-07,414.5263883,67.42306167,6.985133953,0.11348551,0.025344486,0.000331473,6.25633E-05
SUMNER,1/1/19,NY005010730,73,73,538,538,NY005220I,FEDERAL,CONVENTIONAL,NEW CONST,,1098,1099,5007,4.56,,2288,2288,470,0.432,13,0,24,43658,963265,22.11,905577,20.79,131812,8881677,0.1368,103,18007000,3608,528,PARK AVE,LEWIS AVE,MYRTLE AVE,THROOP AVE,BROOKLYN,3,8,18,56,36,5/14/58,1978/07/01-ATP 3,,,,2.745,0.7137,0.135603,0.00949221,0.000664455,0.000212626,2.12626E-06,1.701E-07,15.023385,2.44356606,0.253157241,0.004112975,0.000918542,1.20133E-05,2.26744E-06,3034.333162,493.5368114,51.13118053,0.83071393,0.185521638,0.002426383,0.000457964
SURFSIDE GARDENS,1/1/19,NY005011700,170,170,278,278,NY005087,FEDERAL,CONVENTIONAL,NEW CONST,,594,600,2550,4.29,,1141,1141,358,0.617,5,0,5,14-15,323050,7.42,323050,7.42,36810,5005316,0.1139,154,13577964,5261,450,W 31ST ST,NEPTUNE AVE,W 33RD ST,SURF AVE,BROOKLYN,13,8,23,46,47,6/30/69,,PARTIALLY,,,1.485,0.3861,0.073359,0.00513513,0.000359459,0.000115027,1.15027E-06,9.20215E-08,8.127405,1.32192918,0.136953917,0.002225052,0.000496916,6.49902E-06,1.22665E-06,1641.524497,266.9953242,27.66113045,0.449402618,0.100364165,0.001312633,0.000247751
SUTTER AVENUE-UNION STREET,1/1/19,NY005011670,369,167,807,203,NY005311,FEDERAL,TURNKEY,REHAB,,100,100,467,4.67,,254,254,19,0.192,3,0,3,43561,37500,0.86,37500,0.86,21424,1011839,0.5713,295,9370007,20064,678,SUTTER AVE,UNION STREET,EAST NEW YORK AVE,,BROOKLYN,16,9,20,55,41,8/31/95,,,YES,,0.25,0.065,0.01235,0.0008645,0.000060515,1.93648E-05,1.93648E-07,1.54918E-08,1.36825,0.222547,0.023056215,0.000374588,8.36559E-05,1.09411E-06,2.06506E-07,276.3509255,44.94870778,4.656755968,0.075657006,0.016896324,0.000220982,4.17089E-05
TAFT,1/1/19,NY005010970,97,97,261,261,NY005064,FEDERAL,CONVENTIONAL,NEW CONST,,1463,1470,6597.5,4.51,,3074,3074,588,0.407,9,1,19,19,537645,12.34,537645,12.34,105527,13161342,0.1963,249,28867029,4367,539,E 112TH ST,E 115TH ST,PARK AVE,FIFTH AVE,MANHATTAN,11,13,30,68,"08, 09",12/31/62,,,,,3.6575,0.95095,0.1806805,0.012647635,0.000885334,0.000283307,2.83307E-06,2.26646E-07,20.0174975,3.25586261,0.337312425,0.00548022,0.001223886,1.60068E-05,3.02119E-06,4043.01404,657.5995948,68.12833982,1.106862004,0.24719322,0.003232967,0.000610201
TAPSCOTT STREET REHAB,1/1/19,NY005011670,354,167,775,763,NY005278,FEDERAL,TURNKEY,REHAB,,155,155,687.5,4.44,,349,349,39,0.255,8,0,8,4,64755,1.49,64755,1.49,37312,1679040,0.5762,234,10106270,14721,532,SUTTER AVE,GRAFTON ST,DUMONT AVE,UNION ST,BROOKLYN,16,9,20,55,41,1/24/86,,,YES,,0.3875,0.10075,0.0191425,0.001339975,9.37983E-05,3.00154E-05,3.00154E-07,2.40124E-08,2.1207875,0.34494785,0.035737133,0.000580611,0.000129667,1.69587E-06,3.20085E-07,428.3439345,69.67049706,7.217971751,0.11726836,0.026189302,0.000342522,6.46488E-05
TAYLOR STREET-WYTHE AVENUE,1/1/19,NY005012340,234,234,358,358,NY005141,FEDERAL,TURNKEY,NEW CONST,,525,525,2465.5,4.7,,1226,1226,227,0.438,5,1,6,8-11-12-13,183100,4.2,183100,4.2,57205,5051383,0.3124,292,20178024,8118,477,WYTHE AVE,CLYMER ST,ROSS ST,,BROOKLYN,1,7,18,50,33,6/30/74,,,,,1.3125,0.34125,0.0648375,0.004538625,0.000317704,0.000101665,1.01665E-06,8.13322E-08,7.1833125,1.16837175,0.121045129,0.001966586,0.000439194,5.74408E-06,1.08416E-06,1450.842359,235.9807158,24.44796883,0.397199284,0.088705701,0.001160156,0.000218972
TELLER AVENUE-EAST 166TH STREET,1/1/19,NY005013080,223,308,344,344,NY005163,FEDERAL,TURNKEY,NEW CONST,,90,90,352,3.91,,185,185,41,0.461,1,0,1,6,27481,0.63,27481,0.63,12354,816812,0.4495,294,2296895,6363,463,TELLER AVE,E 167TH ST,CLAY AVE,E 166TH ST,BRONX,4,15,32,77,16,9/30/71,,,,,0.225,0.0585,0.011115,0.00077805,5.44635E-05,1.74283E-05,1.74283E-07,1.39427E-08,1.231425,0.2002923,0.020750594,0.000337129,7.52903E-05,9.847E-07,1.85856E-07,248.715833,40.453837,4.191080372,0.068091306,0.015206692,0.000198884,3.7538E-05
THOMAS APARTMENTS,1/1/19,NY005011270,268,127,387,259,NY005192,FEDERAL,TURNKEY,NEW CONST (ELD),,87,87,304.5,3.5,,96,96,75,0.872,1,0,1,11,9410,0.22,9410,0.22,6641,652000,0.7057,436,11188636,36744,375,W 90TH ST,AMSTERDAM AVE,W 91ST ST,COLUMBUS AVE,MANHATTAN,7,10,30,69,6,8/31/94,,EXCLUSIVELY,YES,,0.2175,0.05655,0.0107445,0.000752115,5.26481E-05,1.68474E-05,1.68474E-07,1.34779E-08,1.1903775,0.19361589,0.020058907,0.000325891,7.27807E-05,9.51877E-07,1.7966E-07,240.4253052,39.10537577,4.051377693,0.065821596,0.014699802,0.000192254,3.62867E-05
THROGGS NECK,1/1/19,NY005010630,63,63,218,218,NY005015,FEDERAL,CONVENTIONAL,NEW CONST,,1182,1185,5423,4.59,,2648,2648,407,0.349,29,2,66,43531,1430081,32.83,1430081,32.83,228989,11440850,0.1601,81,15541569,2859,540,RANDALL AVE,CALHOUN AVE,SAMPSON AVE,BALCOM AVE,BRONX,10,14,34,82,13,11/27/53,,,,,2.955,0.7683,0.145977,0.01021839,0.000715287,0.000228892,2.28892E-06,1.83114E-07,16.172715,2.63050554,0.272524461,0.004427628,0.000988813,1.29324E-05,2.4409E-06,3266.467939,531.2937259,55.04285555,0.894265816,0.19971455,0.002612007,0.000492999
THROGGS NECK ADDITION,1/1/19,NY005010630,193,63,303,218,NY005098,FEDERAL,CONVENTIONAL,NEW CONST,,287,287,1330.5,4.64,,692,692,112,0.4,4,0,4,43688,384899,8.84,384899,8.84,39315,2755918,0.1021,78,7405898,5523,542,DEWEY AVE,BALCOLM AVE,RANDALL AVE,THROGGS NECK HOUSES,BRONX,10,14,34,82,13,9/30/71,,,,,0.7175,0.18655,0.0354445,0.002481115,0.000173678,5.5577E-05,5.5577E-07,4.44616E-08,3.9268775,0.63870989,0.066171337,0.001075067,0.000240093,3.1401E-06,5.92673E-07,793.1271562,129.0027913,13.36488963,0.217135608,0.04849245,0.000634218,0.000119705
TILDEN,1/1/19,NY005000720,96,96,233,233,NY005034,FEDERAL,CONVENTIONAL,NEW CONST,,998,998,4750,4.76,,2556,2556,326,0.332,8,1,9,16,465764,10.69,465764,10.69,66416,8888637,0.1426,239,14827430,3122,492,DUMONT AVE,MOTHER GASTON BLVD,LIVONIA AVE,ROCKAWAY AVE,BROOKLYN,16,9,20,55,41,6/30/61,,,,,2.495,0.6487,0.123253,0.00862771,0.00060394,0.000193261,1.93261E-06,1.54609E-07,13.655135,2.22101906,0.230101026,0.003738387,0.000834886,1.09192E-05,2.06093E-06,2757.982236,448.5881036,46.47442456,0.755056924,0.168625314,0.002205401,0.000416255
TODT HILL,1/1/19,NY005000520,42,42,583,583,NY005268A,FEDERAL,CONVENTIONAL,NEW CONST,,502,502,2174,4.33,,1005,1005,190,0.384,7,0,14,6,581056,13.34,532084,12.21,79116,4454900,0.1362,75,6509155,2994,579,MANOR RD,SCHMIDTS LA,LAGUARDIA AVE,WESTWOOD AVE,STATEN ISLAND,2,11,24,63,49,6/1/50,1980/07/01-ATP 6,,,,1.255,0.3263,0.061997,0.00433979,0.000303785,9.72113E-05,9.72113E-07,7.7769E-08,6.868615,1.11718594,0.115742199,0.001880431,0.000419953,5.49244E-06,1.03666E-06,1387.281646,225.642513,23.37691496,0.379798172,0.084819547,0.00110933,0.000209379
TOMPKINS,1/1/19,NY005011310,131,131,246,246,NY005046,FEDERAL,CONVENTIONAL,NEW CONST,,1045,1046,5218.5,4.99,,2818,2818,352,0.34,8,1,13,43693,521950,11.98,521950,11.98,94386,9894217,0.1808,235,18445969,3532,572,PARK AVE,THROOP AVE,MYRTLE AVE,TOMPKINS AVE,BROOKLYN,3,8,18,56,36,7/31/64,,,,,2.6125,0.67925,0.1290575,0.009034025,0.000632382,0.000202362,2.02362E-06,1.6189E-07,14.2982125,2.32561615,0.240937447,0.003914443,0.000874205,1.14335E-05,2.15799E-06,2887.867171,469.7139963,48.66309987,0.790615717,0.176566586,0.002309262,0.000435858
TWIN PARKS EAST (SITE 9),1/1/19,NY005012270,287,180,577,577,NY005227,FEDERAL,CONVENTIONAL,NEW CONST (ELD),,219,219,689.5,3.15,,231,231,189,0.875,1,0,1,14,71490,1.64,71490,1.64,11388,1505284,0.1593,141,11406932,16520,296,CLINTON AVE,E 180TH ST,PROSPECT AVE,OAKLAND PL,BRONX,6,15,33,79,15,4/30/82,,EXCLUSIVELY,YES,,0.5475,0.14235,0.0270465,0.001893255,0.000132528,4.24089E-05,4.24089E-07,3.39271E-08,2.9964675,0.48737793,0.050493111,0.000820347,0.000183206,2.3961E-06,4.52249E-07,605.2085268,98.43767003,10.19829557,0.165688844,0.03700295,0.000483951,9.13425E-05
TWO BRIDGES URA (SITE 7),1/1/19,NY005010760,266,76,389,221,NY005194,FEDERAL,TURNKEY,NEW CONST,,250,250,1251,5,,622,622,107,0.428,1,0,1,26,31735,0.73,31735,0.73,13314,2613000,0.4195,852,10508730,8414,650,CLINTON ST,SOUTH ST,CHERRY ST,MONTGOMERY ST,MANHATTAN,3,7,26,65,1,4/30/75,,,,,0.625,0.1625,0.030875,0.00216125,0.000151288,0.000048412,4.8412E-07,3.87296E-08,3.420625,0.5563675,0.057640538,0.00093647,0.00020914,2.73528E-06,5.16266E-07,690.8773138,112.3717694,11.64188992,0.189142516,0.04224081,0.000552455,0.000104272
UNION AVENUE-EAST 163RD STREET,1/1/19,NY005013420,342,342,753,753,NY005214,FEDERAL,TURNKEY,NEW CONST (ELD),,199,200,696.5,3.5,,229,229,172,0.882,1,0,1,9,115299,2.65,115299,2.65,18632,1502857,0.1616,86,12675000,18107,325,E 165TH ST,PROSPECT AVE,E 163RD ST,UNION AVE,BRONX,3,15,32,79,17,3/11/85,,EXCLUSIVELY,YES,,0.4975,0.12935,0.0245765,0.001720355,0.000120425,3.8536E-05,3.8536E-07,3.08288E-08,2.7228175,0.44286853,0.045881868,0.00074543,0.000166475,2.17728E-06,4.10947E-07,549.9383417,89.44792848,9.266944377,0.150557443,0.033623685,0.000439754,8.30007E-05
UNION AVENUE-EAST 166TH STREET,1/1/19,NY005013420,356,342,768,753,NY005291,FEDERAL,TURNKEY,NEW CONST,,120,120,539,4.49,,280,280,38,0.322,6,0,20,3,98707,2.27,98707,2.27,38943,1022257,0.3945,123,9239549,17142,556,E 166TH ST,PROSPECT AVE,HOME ST,UNION AVE,BRONX,3,15,32,79,17,9/1/88,,,YES,,0.3,0.078,0.01482,0.0010374,0.000072618,2.32378E-05,2.32378E-07,1.85902E-08,1.6419,0.2670564,0.027667458,0.000449505,0.000100387,1.31293E-06,2.47807E-07,331.6211106,53.93844933,5.588107162,0.090788408,0.020275589,0.000265178,5.00507E-05
"UNITY PLAZA (SITES 17,24,25A)",1/1/19,NY005012610,240,261,348,375,NY005169,FEDERAL,TURNKEY,NEW CONST,,167,167,768.5,4.6,,471,471,41,0.247,3,0,3,6,80525,1.85,80525,1.85,27159,2001480,0.3373,255,5191821,6699,583,SUTTER AVE,BLAKE AVE,SHEFFIELD AVE,ALABAMA AVE,BROOKLYN,5,8,19,60,42,11/30/73,,,,,0.4175,0.10855,0.0206245,0.001443715,0.00010106,3.23392E-05,3.23392E-07,2.58714E-08,2.2849775,0.37165349,0.038503879,0.000625562,0.000139705,1.82717E-06,3.44865E-07,461.5060456,75.06434199,7.776782467,0.126347201,0.028216861,0.00036904,6.96538E-05
UNITY PLAZA (SITES 4-27),1/1/19,NY005012610,261,261,318,375,NY005117,FEDERAL,CONVENTIONAL,NEW CONST,,460,462,2141,4.65,,1133,1133,130,0.288,5,0,13,6,249250,5.72,249250,5.72,89543,5304133,0.3592,198,16798483,7813,557,BLAKE ST,SHEFFIELD AVE,DUMONT AVE,HINSDALE ST,BROOKLYN,5,8,19,60,42,9/30/73,,,,,1.15,0.299,0.05681,0.0039767,0.000278369,8.90781E-05,8.90781E-07,7.12625E-08,6.29395,1.0237162,0.106058589,0.001723104,0.000384817,5.03291E-06,9.49929E-07,1271.214257,206.7640558,21.42107745,0.34802223,0.07772309,0.001016517,0.000191861
UNIVERSITY AVENUE REHAB,1/1/19,NY005013410,341,341,762,762,NY005283,FEDERAL,TURNKEY,REHAB,,230,230,1034,4.5,,519,519,93,0.404,4,0,5,6,77898,1.79,77898,1.79,43696,2798894,0.5609,290,15900000,15377,529,W BURNSIDE AVE,UNIVERSITY AVE,W TREMONT AVE,ANDREWS AVE,BRONX,5,15,29,86,14,1/31/85,,,YES,YES,0.575,0.1495,0.028405,0.00198835,0.000139185,4.4539E-05,4.4539E-07,3.56312E-08,3.146975,0.5118581,0.053029295,0.000861552,0.000192409,2.51646E-06,4.74964E-07,635.6071287,103.3820279,10.71053873,0.174011115,0.038861545,0.000508259,9.59304E-05
UPACA (SITE 5),1/1/19,NY005012410,343,241,757,760,NY005254,FEDERAL,TURNKEY,NEW CONST (ELD),,179,200,626.5,3.5,,204,204,147,0.84,1,0,1,11,63577,1.46,63577,1.46,14325,1434170,0.2253,140,13369245,19099,312,E 121ST ST,LEXINGTON AVE,E 120TH ST,PARK AVE,MANHATTAN,11,13,30,68,9,7/3/86,,EXCLUSIVELY,YES,,0.4475,0.11635,0.0221065,0.001547455,0.000108322,3.4663E-05,3.4663E-07,2.77304E-08,2.4491675,0.39835913,0.041270625,0.000670512,0.000149744,1.95846E-06,3.69646E-07,494.6681566,80.45818692,8.335593183,0.135426041,0.03024442,0.000395558,7.46589E-05
UPACA (SITE 6),1/1/19,NY005012410,355,241,760,760,NY005281,FEDERAL,TURNKEY,NEW CONST (ELD),,150,150,525,3.5,,173,173,132,0.904,1,0,1,12,45362,1.04,45362,1.04,10330,1041895,0.2277,166,10240710,19506,313,E 119TH ST,PARK AVE,E 122ND ST,LEXINGTON AVE,MANHATTAN,11,13,30,68,9,11/30/87,,EXCLUSIVELY,YES,,0.375,0.0975,0.018525,0.00129675,9.07725E-05,2.90472E-05,2.90472E-07,2.32378E-08,2.052375,0.3338205,0.034584323,0.000561882,0.000125484,1.64117E-06,3.09759E-07,414.5263883,67.42306167,6.985133953,0.11348551,0.025344486,0.000331473,6.25633E-05
VAN DYKE I,1/1/19,NY005000610,61,61,216,216,NY005013,FEDERAL,CONVENTIONAL,NEW CONST,,1603,1603,7402.5,4.62,,3855,3855,469,0.297,22,1,32,43538,906484,20.81,844628,19.39,161168,13652083,0.1656,185,21351730,2884,546,SUTTER AVE,POWELL ST,LIVONIA AVE,MOTHER GASTON BLVD,BROOKLYN,16,9,"19, 20",55,41,5/27/55,,,,,4.0075,1.04195,0.1979705,0.013857935,0.000970055,0.000310418,3.10418E-06,2.48334E-07,21.9330475,3.56742841,0.369591126,0.006004643,0.001341005,1.75386E-05,3.31029E-06,4429.905336,720.5277857,74.64779817,1.212781813,0.270848074,0.003542342,0.000668593
VAN DYKE II,1/1/19,NY005011680,146,182,257,257,NY005055,FEDERAL,CONVENTIONAL,NEW CONST (ELD),,111,112,413.5,3.73,,128,128,104,0.945,1,0,1,14,40574,0.93,40574,0.93,9017,845622,0.2222,138,2318317,5546,334,DUMONT AVE,POWELL ST,,,BROOKLYN,16,9,19,55,41,4/30/64,,EXCLUSIVELY,,,0.2775,0.07215,0.0137085,0.000959595,6.71717E-05,2.14949E-05,2.14949E-07,1.71959E-08,1.5187575,0.24702717,0.025592399,0.000415793,9.28581E-05,1.21446E-06,2.29222E-07,306.7495273,49.89306563,5.168999125,0.083979277,0.01875492,0.00024529,4.62969E-05
VANDALIA AVENUE,1/1/19,NY005011940,315,194,273,273,NY005243,FEDERAL,TURNKEY,NEW CONST (ELD),,288,293,1036,3.6,,333,333,262,0.91,2,1,3,10,256217,5.88,256217,5.88,33868,2315113,0.1322,57,20511981,19480,376,LOUISIANA AVE,VANDALIA AVE,GEORGIA AVE,FLATLANDS AVE,BROOKLYN,5,8,19,60,42,5/31/83,,EXCLUSIVELY,YES,,0.72,0.1872,0.035568,0.00248976,0.000174283,5.57706E-05,5.57706E-07,4.46165E-08,3.94056,0.64093536,0.066401899,0.001078813,0.000240929,3.15104E-06,5.94738E-07,795.8906654,129.4522784,13.41145719,0.217892178,0.048661413,0.000636428,0.000120122
VLADECK,1/1/19,NY005010060,6,6,204,204,NY005003,FEDERAL,CONVENTIONAL,NEW CONST,,1527,1531,6248.5,4.09,,2894,2894,711,0.471,20,0,46,6,566414,13,519124,11.92,171144,10617265,0.3022,223,7994564,1276,514,HENRY ST,WATER ST,GOUVERNEUR ST,JACKSON ST,MANHATTAN,3,7,26,65,2,11/25/40,,,,,3.8175,0.99255,0.1885845,0.013200915,0.000924064,0.0002957,2.957E-06,2.3656E-07,20.8931775,3.39829269,0.352068403,0.005719956,0.001277426,1.67071E-05,3.15335E-06,4219.878632,686.3667678,71.10866364,1.155282488,0.258006868,0.003374395,0.000636895
VLADECK II,1/1/19,NY005010060,7,6,371,204,NY005181B,FEDERAL,CONVENTIONAL,NEW CONST,,240,240,1080,4.5,,545,545,93,0.392,4,0,8,6,96933,2.23,96933,2.23,28827,1766160,0.2974,244,1269490,1175,545,MADISON ST,CHERRY ST,JACKSON ST,,MANHATTAN,3,7,26,65,2,10/25/40,1972/06/29-FED TRAN,,,,0.6,0.156,0.02964,0.0020748,0.000145236,4.64755E-05,4.64755E-07,3.71804E-08,3.2838,0.5341128,0.055334916,0.000899011,0.000200774,2.62587E-06,4.95615E-07,663.2422212,107.8768987,11.17621432,0.181576815,0.040551178,0.000530357,0.000100101
WAGNER,1/1/19,NY005010740,74,74,224,224,NY005024,FEDERAL,CONVENTIONAL,NEW CONST,,2151,2162,10068.5,4.68,,4814,4814,875,0.409,22,1,22,43662,1172233,26.91,1083783,24.88,150639,16837094,0.1285,179,32794423,3238,536,E 120TH ST,SECOND AVE,E 124TH ST,FDR DRIVE,MANHATTAN,11,13,30,68,8,6/12/58,,,,,5.3775,1.39815,0.2656485,0.018595395,0.001301678,0.000416537,4.16537E-06,3.33229E-07,29.4310575,4.78698597,0.495939185,0.008057385,0.001799439,2.35343E-05,4.44195E-06,5944.308408,966.8467043,100.1668209,1.627382208,0.36343993,0.004753323,0.000897158
WALD,1/1/19,NY005000230,23,23,511,511,NY005213C,FEDERAL,CONVENTIONAL,NEW CONST,,1861,1861,8767.5,4.71,,3985,3985,785,0.425,16,2,19,43783,717071,16.46,694013,15.93,133117,14691881,0.1856,242,22094000,2561,564,FDR DRIVE,AVENUE D,E 6TH ST,E HOUSTON ST,MANHATTAN,3,7,26,74,2,10/14/49,1977/07/01-ATP 1,,,,4.6525,1.20965,0.2298335,0.016088345,0.001126184,0.000360379,3.60379E-06,2.88303E-07,25.4631325,4.14159967,0.429076161,0.00697108,0.001556837,2.03614E-05,3.84308E-06,5142.890724,836.4954517,86.66222857,1.407976889,0.31444059,0.004112475,0.000776202
WASHINGTON,1/1/19,NY005010620,62,62,217,217,NY005014,FEDERAL,CONVENTIONAL,NEW CONST,,1515,1515,7053.5,4.66,,3416,3416,590,0.394,14,1,18,"2, 12-14",906988,20.82,822228,18.88,124916,12618161,0.1377,164,23677092,3357,563,E 104TH ST,SECOND AVE,E 97TH ST,THIRD AVE,MANHATTAN,11,13,29,68,8,9/20/57,,,,,3.7875,0.98475,0.1871025,0.013097175,0.000916802,0.000293377,2.93377E-06,2.34701E-07,20.7289875,3.37158705,0.349301657,0.005675006,0.001267387,1.65758E-05,3.12857E-06,4186.716521,680.9729228,70.54985292,1.146203647,0.255979309,0.003347878,0.00063189
WASHINGTON HEIGHTS REHAB (GROUPS 1&2),1/1/19,NY005013090,293,309,563,341,NY005221,FEDERAL,CONVENTIONAL,REHAB,,215,216,915.5,4.26,,406,406,103,0.488,5,0,6,43591,57544,1.32,57544,1.32,40754,2421442,0.7082,308,22610848,24631,484,W 176TH ST,AMSTERDAM AVE,W 177TH ST,AUDUBON AVE,MANHATTAN,12,13,31,72,10,5/1/88,,,YES,,0.5375,0.13975,0.0265525,0.001858675,0.000130107,4.16343E-05,4.16343E-07,3.33075E-08,2.9417375,0.47847605,0.049570862,0.000805364,0.00017986,2.35234E-06,4.43988E-07,594.1544898,96.63972172,10.01202533,0.162662564,0.036327097,0.000475111,8.96741E-05
